REC_ART;ONRP;BFSNR;PLZ_TYP;POSTLEITZAHL;PLZ_ZZ;GPLZ;ORTBEZ18;ORTBEZ27;KANTON;SPRACHCODE;SPRACHCODE_ ABW;BRIEFZ_DURCH;GILT_AB_DAT;PLZ_BRIEFZUST;PLZ_COFF;Geo Shape;Geokoordinaten
1;7498;6252;20;3960;4;3960;Niouc;Niouc;VS;2;;7249;1999-05-14;396060;J;;
1;7500;2829;80;4410;70;4410;Liestal Dist Ba;Liestal Dist Ba;BL;1;;7500;1999-04-06;441070;;;
1;7528;6135;20;1912;2;1912;Produit (Leytron);Produit (Leytron);VS;2;;1158;1999-02-08;191200;J;;
1;7529;6135;20;1912;3;1912;Montagnon (Leytron;Montagnon (Leytron);VS;2;;1158;1999-02-08;191200;J;;
1;7533;6037;20;1933;2;1933;Vens(Sembrancher);Vens (Sembrancher);VS;2;;1198;1999-02-08;193700;J;;
1;7534;6035;20;1933;3;1933;Chamoille;Chamoille (Sembrancher);VS;2;;1198;1999-02-08;193700;J;;
1;7540;6037;20;1941;2;1941;Cries (Vollèges);Cries (Vollèges);VS;2;;8355;1999-02-08;193460;J;;
1;7541;6033;20;1945;2;1945;Fontaine Dessus;Fontaine Dessus (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7546;6033;20;1945;7;1945;Fornex(Liddes);Fornex (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7547;6033;20;1945;8;1945;Les Moulins VS;Les Moulins VS (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7568;6082;20;1966;3;1966;Luc (Ayent);Luc (Ayent);VS;2;;7574;1999-02-09;196609;J;;
1;7571;6082;20;1966;6;1966;Villa (Ayent);Villa (Ayent);VS;2;;7574;1999-02-09;196609;J;;
1;7573;6082;20;1966;8;1966;Botyre (Ayent);Botyre (Ayent);VS;2;;7574;1999-02-09;196609;J;;
1;7575;6082;20;1966;10;1966;Argnou (Ayent);Argnou (Ayent);VS;2;;7574;1999-05-14;196609;J;;
1;7577;6087;20;1969;3;1969;Trogne (St-Martin);Trogne (St-Martin);VS;2;;1250;1999-02-09;198300;J;;
1;7583;6266;20;1991;4;1991;Turin (Salins);Turin (Salins);VS;2;;1203;1999-02-09;195060;J;;
1;7584;6266;20;1991;5;1991;Misériez (Salins);Misériez (Salins);VS;2;;1203;1999-02-09;195060;J;;
1;7585;6024;20;1993;2;1993;Clèbes (Nendaz);Clèbes (Nendaz);VS;2;;1237;1999-02-09;199700;J;;
1;7613;6024;20;1996;4;1996;Saclentse;Saclentse;VS;2;;1237;1999-07-21;199700;J;;
1;7621;5464;20;1585;3;1585;Cotterd;Cotterd;VD;2;;7660;1999-02-26;158060;J;;
1;7622;6157;20;1873;2;1873;Champoussin;Champoussin;VS;2;;1122;1999-03-03;187400;J;;
1;7649;5606;80;1095;60;1095;Lutry Distribution;Lutry Distribution;VD;2;;7649;2003-09-01;109560;;;
1;7650;5587;80;1052;60;1052;Mont-Lausanne Dist;Le Mont-sur-Lausanne Dist;VD;2;;7650;2003-10-01;105260;;;
1;7653;6461;80;2074;60;2074;Marin-Epagnier Dis;Marin-Epagnier Distribution;NE;2;;7653;2003-11-01;207460;;;
1;7654;723;80;2520;60;2520;La Neuveville Dist;La Neuveville Distribution;BE;2;;7654;2003-06-01;252060;;;
1;7656;446;80;2720;60;2720;Tramelan Dist;Tramelan Distribution;BE;2;;7656;2003-02-01;272060;;;
1;7669;5861;80;1180;60;1180;Rolle Distribution;Rolle Distribution;VD;2;;7669;2003-06-01;118060;;;
1;7687;4141;80;5734;60;5734;Reinach AG Zust;Reinach AG Zustellung;AG;1;;7687;2003-05-01;573460;;;
1;7689;4236;80;5630;60;5630;Muri AG Zustellung;Muri AG Zustellung;AG;1;;7689;2003-06-01;563060;;;
1;7690;1031;80;6280;60;6280;Hochdorf Zust;Hochdorf Zustellung;LU;1;;7690;2003-05-01;628060;;;
1;7692;1140;80;6260;60;6260;Reiden Zustellung;Reiden Zustellung;LU;1;;7692;2003-09-01;626060;;;
1;7698;2964;80;8260;60;8260;Stein a.Rh. 1 Zust;Stein am Rhein 1 Zustellung;SH;1;;7698;2003-07-01;826060;;;
1;7714;3251;80;9450;60;9450;Altstätten SG Zust;Altstätten SG Zustellung;SG;1;;7714;2003-07-01;945060;;;
1;7715;3235;80;9424;60;9424;Rheineck Zust;Rheineck Zustellung;SG;1;;7715;2003-05-01;942460;;;
1;7722;3291;80;7310;60;7310;Bad Ragaz Zust;Bad Ragaz Zustellung;SG;1;;7722;2003-09-01;731060;;;
1;7746;2581;40;4609;0;4609;Olten;Olten Sonderdienste;SO;1;;2796;1999-10-01;460100;;;
1;7761;5886;40;1818;0;1818;Montreux Redoute;Montreux La Redoute;VD;2;;1067;2000-02-14;182001;;;
1;7787;3276;20;9479;2;9479;Gretschins;Gretschins;SG;1;;5384;2000-06-13;947500;J;;
1;7792;4566;80;8530;0;8530;Frauenfeld CALL;Frauenfeld CALL;TG;1;;4808;2003-07-01;850060;;;
1;7801;1059;30;6010;4;6010;Kriens 2;Kriens 2;LU;1;;7801;2000-09-11;601004;;;
1;7811;5002;40;6500;55;6500;Bellinzona VZ;Bellinzona VZ;TI;3;;3545;2000-09-22;650060;;;
1;7819;251;80;8080;49;8080;Zürich PN;Zürich PN;ZH;1;;4425;2006-05-01;802102;;;
1;7823;371;80;2500;10;2500;Biel/Bienne 10;Biel/Bienne 10;BE;1;2;1416;2001-03-28;250060;;;
1;7825;4701;20;8564;7;8564;Hattenhausen;Hattenhausen;TG;1;;7442;2001-01-23;856400;J;;
1;7844;5922;30;1440;0;1440;Montagny-Chamard;Montagny-Chamard;VD;2;;7844;2001-04-23;144000;;;
1;7846;6413;20;2149;3;2149;Brot-Dessous;Brot-Dessous;NE;2;;1336;2001-05-08;210800;J;;
1;7848;3408;20;9249;2;9249;Oberstetten;Oberstetten;SG;1;;7708;2001-08-01;924060;J;;
1;7850;4701;20;8564;8;8564;Gunterswilen;Gunterswilen;TG;1;;7442;2001-08-01;856400;J;;
1;7862;578;20;3815;2;3815;Gündlischwand;Gündlischwand;BE;1;;7281;2001-09-07;380060;J;;
1;7865;5583;30;1023;1;1023;Crissier 1;Crissier 1;VD;2;;7865;2001-09-12;102301;;;
1;7935;261;40;8075;0;8000;Zürich;Zürich;ZH;1;;4425;2002-03-01;802102;;;
1;7999;6253;30;3963;1;3963;Crans-Montana 1;Crans-Montana 1;VS;2;;7999;2003-06-01;396301;;;
1;8002;5237;30;6939;0;6939;Arosio-Mugena;Arosio-Mugena;TI;3;;8002;2003-07-01;693900;;;
1;8007;5192;80;6900;89;6900;Lugano MailSource;Lugano MailSource;TI;3;;3837;2003-07-01;690060;;;
1;8008;5646;80;1162;60;1162;St-Prex Dist;St-Prex Distribution;VD;2;;8008;2003-07-01;116260;;;
1;8014;944;80;3661;60;3661;Uetendorf Zust;Uetendorf Zustellung;BE;1;;8014;2003-09-01;366160;;;
1;8024;5281;80;6710;60;6710;Biasca Dist;Biasca Distribuzione;TI;3;;8024;2003-10-01;671060;;;
1;8032;6087;20;1969;5;1969;Eison (St-Martin);Eison (St-Martin);VS;2;;1250;2003-11-01;198300;J;;
1;8094;2465;20;4588;1;4588;Brittern;Brittern;SO;1;;1905;2004-03-01;325400;J;;
1;8121;4038;20;5415;2;5415;Rieden AG;Rieden AG;AG;1;;8012;2004-04-01;541560;J;;
1;8131;363;80;3071;60;3071;Ostermundigen Zust;Ostermundigen Zustellung;BE;1;;8131;2004-09-01;307160;;;
1;8146;2701;80;4033;0;4033;Basel;Basel 33 Novartis;BS;1;;2452;2005-02-01;400202;;;
1;8150;250;80;8902;70;8902;Urdorf Dist Ba;Urdorf Dist Ba;ZH;1;;8150;2004-07-01;890270;;;
1;8151;250;80;8902;71;8902;Urdorf Sortierst.;Urdorf Sortierstelle;ZH;1;;8150;2004-08-01;890270;;;
1;8175;5886;80;1816;60;1816;Chailly Dist;Chailly-Montreux Dist;VD;2;;8175;2004-09-01;181660;;;
1;8180;2920;80;8240;60;8240;Thayngen Zust;Thayngen Zustellung;SH;1;;8180;2004-09-01;824060;;;
1;8191;561;80;3715;60;3715;Adelboden Zust;Adelboden Zustellung;BE;1;;8191;2004-10-01;371560;;;
1;8192;843;80;3780;60;3780;Gstaad Zustellung;Gstaad Zustellung;BE;1;;8192;2004-10-01;378060;;;
1;8195;4092;80;5242;60;5242;Birr-Lupfig Zust;Birr-Lupfig Zustellung;AG;1;;8195;2004-10-01;524260;;;
1;8201;4146;80;5726;60;5726;Unterkulm Zust;Unterkulm Zustellung;AG;1;;8201;2004-10-01;572660;;;
1;8219;5872;80;1347;60;1347;Le Sentier Dist;Le Sentier Distribution;VD;2;;8219;2004-10-01;134760;;;
1;8236;250;40;8901;0;8901;Urdorf;Urdorf Tessi;ZH;1;;8236;2004-12-01;890100;;;
1;8237;298;20;8546;3;8546;Menzengrüt;Menzengrüt;ZH;1;;4808;2004-12-01;850060;J;;
1;8269;6458;80;2035;60;2035;Corcelles NE Dist;Corcelles NE Distribution;NE;2;;8269;2005-01-01;203560;;;
1;8301;1002;80;6162;60;6162;Entlebuch Zust;Entlebuch Zustellung;LU;1;;8301;2005-01-01;616260;;;
1;8302;1008;80;6170;60;6170;Schüpfheim Zust;Schüpfheim Zustellung;LU;1;;8302;2005-01-01;617060;;;
1;8318;3506;80;7078;60;7078;Lenzerheide Zust;Lenzerheide Zustellung;GR;1;;8318;2005-04-01;707860;;;
1;8323;2701;40;4041;0;4000;Basel;Basel UBS;BS;1;;4393;2005-04-01;801000;;;
1;8324;83;80;8107;60;8107;Buchs ZH Zust;Buchs ZH Zustellung;ZH;1;;8324;2005-04-01;810760;;;
1;8347;310;20;3053;5;3053;Lätti;Lätti;BE;1;;7321;2005-05-01;305360;J;;
1;8359;66;20;8152;2;8152;Glattpark(Opfikon);Glattpark (Opfikon);ZH;1;;6381;2005-06-01;815260;J;;
1;8393;3392;80;9602;60;9602;Bazenheid Zust;Bazenheid Zustellung;SG;1;;8393;2005-12-01;960260;;;
1;8397;6133;80;1926;60;1926;Fully Dist;Fully Distribution;VS;2;;8397;2005-12-01;192660;;;
1;8439;298;20;8543;1;8543;Gundetswil;Gundetswil;ZH;1;;4808;2006-04-01;850060;J;;
1;8447;5582;40;1039;0;1039;Cheseaux Polyval;Cheseaux Polyval;VD;2;;7497;2006-08-01;103360;;;
1;8449;1701;80;6346;60;6346;Baar 3;Baar 3;ZG;1;;8449;2006-08-01;634660;;;
1;8452;1703;80;6331;60;6331;Hünenberg Zust;Hünenberg Zustellung;ZG;1;;8452;2006-08-01;633160;;;
1;8459;6621;40;1211;73;1211;Genève 73;Genève 73;GE;2;;381;2006-10-01;121102;;;
1;8467;2402;80;4621;50;4621;Härkingen BZ;Härkingen Briefzentrum;SO;1;;8467;2008-02-01;462150;;;
1;8475;7005;80;9494;50;9494;Schaan BZ;Schaan Betriebszentrum;FL;1;;8233;2011-03-01;949460;;;
1;8480;261;40;8096;0;8096;Zürich IBRS local;Zürich IBRS local;ZH;1;;8490;2007-02-01;801053;;;
1;8485;2196;80;1700;48;1700;Fribourg PF Fil.;Fribourg PostFinance Fil.;FR;2;;926;2007-03-01;170060;;;
1;8488;404;80;3400;40;3400;Burgdorf Filiale;Burgdorf Filiale;BE;1;;2001;2007-03-01;340060;;;
1;8507;2402;80;4611;0;4611;Härkingen SC;Härkingen Scanning-Center;SO;1;;4393;2007-05-01;801000;;;
1;8509;247;40;8011;0;8011;Zürich Mülligen SC;Zürich Mülligen SC;ZH;1;;8509;2007-05-01;801100;;;
1;8513;247;80;8010;67;8010;Zürich BZ AST;Zürich BZ Annahme;ZH;1;;6455;2007-06-01;801050;;;
1;8808;4258;80;4310;89;4310;Rheinfelden SPI;Rheinfelden SPI Logistics A;AG;1;;7192;2007-09-01;431060;;;
1;8834;176;20;8310;1;8310;Grafstal;Grafstal;ZH;1;;7233;2008-01-01;830760;J;;
1;8840;214;20;8471;3;8471;Oberwil (Dägerlen);Oberwil (Dägerlen);ZH;1;;8113;2008-02-01;847260;J;;
1;8844;7005;80;9494;68;9494;Schaan BZ GKS;Schaan BZ GKS;FL;1;;8233;2008-03-01;949460;;;
1;8890;223;20;8412;1;8412;Riet (Neftenbach);Riet (Neftenbach);ZH;1;;4717;2008-04-01;841300;J;;
1;8891;223;20;8412;2;8412;Hünikon;Hünikon (Neftenbach);ZH;1;;4717;2008-04-01;841300;J;;
1;8898;261;40;8074;0;8074;Zürich Voice Pub;Zürich Voice Publishing;ZH;1;;4425;2008-05-01;802102;;;
1;8918;576;20;3823;1;3823;Kleine Scheidegg;Kleine Scheidegg;BE;1;;2248;2008-08-01;382300;J;;
1;8919;576;20;3823;2;3823;Eigergletscher;Eigergletscher;BE;1;;2248;2008-08-01;382300;J;;
1;8986;3103;20;9050;6;9050;Appenzell Steinegg;Appenzell Steinegg;AI;1;;7309;2008-12-01;905060;J;;
1;8987;3104;20;9050;7;9050;Appenzell Schlatt;Appenzell Schlatt;AI;1;;7309;2008-12-01;905060;J;;
1;8993;3111;20;9442;2;9442;Büriswilen;Büriswilen;AI;1;;9501;2008-12-01;944260;J;;
1;9011;5003;80;6593;1;6593;Cadenazzo Dist;Cadenazzo Distribuzione;TI;3;;9011;2009-05-01;659301;;;
1;9016;4032;80;5506;72;5506;Mägenwil PL Hub;Mägenwil PL Hub SK Blitz;AG;1;;3085;2009-05-01;550600;;;
1;9017;4032;80;5506;73;5506;Mägenwil HUB;Mägenwil HUB;AG;1;;3085;2009-05-01;550600;;;
1;9033;4258;80;4310;76;4310;Rheinfelden PAuto;Rheinfelden PostAuto AG;AG;1;;7192;2009-08-01;431060;;;
1;9062;662;20;3206;3;3206;Biberen;Biberen;BE;1;;1867;2009-12-01;320500;J;;
1;9080;6751;10;2362;0;2362;Montfaucon;Montfaucon;JU;2;;9046;2010-01-01;234060;J;;
1;9087;1059;80;6010;81;6010;Kriens KC PGGK2;Kriens KC PG/GK 2;LU;1;;7209;2010-02-01;601060;;;
1;9092;261;80;8002;48;8002;Zürich PF Fil Enge;Zürich PF Fil Enge;ZH;1;;4443;2010-03-01;803260;;;
1;9105;4289;80;4800;49;4800;Zofi. KC PKGK 3;Zofingen KC PK/GK 3;AG;1;;7198;2010-06-01;480060;;;
1;9108;247;80;8010;91;8010;Zürich Helsana;Zürich Helsana Annahme;ZH;1;;4393;2010-06-01;801000;;;
1;9113;613;20;3434;1;3434;Landiswil;Landiswil;BE;1;;7675;2010-08-01;341560;J;;
1;9156;6083;20;1984;1;1984;La Tour VS;La Tour VS;VS;2;;1250;2010-10-01;198300;J;;
1;9162;363;40;3071;1;3071;Ostermundigen KATA;Ostermundigen KATA;BE;1;;8131;2011-01-01;307160;;;
1;9164;4029;20;5412;1;5412;Vogelsang AG;Vogelsang AG;AG;1;;3026;2011-01-01;530000;J;;
1;9203;3340;80;8645;1;8645;Jona Buech Gewerbe;Jona Buech Gewerbe;SG;1;;4981;2011-02-01;864060;;;
1;9205;2402;80;4621;68;4621;Härkingen BZ FP;Härkingen BZ FP;SO;1;;8467;2011-02-01;462150;;;
1;9216;3392;20;9533;1;9533;Dietschwil;Dietschwil;SG;1;;8393;2011-03-01;960260;J;;
1;9220;101;20;8162;1;8162;Sünikon;Sünikon;ZH;1;;4539;2011-04-01;816500;J;;
1;9226;6297;80;3930;11;3930;Visp Verkauf;Visp Verkaufssupport;VS;1;;2323;2011-05-01;393700;;;
1;9235;5482;80;1300;57;1300;Eclépens Clinique;Eclépens Clinique;VD;2;;8462;2011-09-01;130050;;;
1;9239;3972;20;7212;1;7212;Seewis-Pardisla;Seewis-Pardisla;GR;1;;7720;2011-10-01;730260;J;;
1;9252;2937;80;8212;3;8212;Neuhausen Rundbuck;Neuhausen Rundbuck;SH;1;;4562;2011-11-01;820060;;;
1;9267;627;20;3075;2;3075;Vielbringen Worb;Vielbringen b. Worb;BE;1;;7272;2012-05-01;307360;J;;
1;9286;4683;20;8574;4;8574;Dettighofen Lengw.;Dettighofen (Lengwil);TG;1;;4934;2012-08-01;859500;J;;
1;9287;2135;80;1663;8;1663;Gruyères V. Ville;Gruyères Vieille Ville;FR;2;;831;2012-09-01;163500;;;
1;9291;3443;80;9200;68;9200;Gossau SG LZB FP;Gossau SG LZB FP;SG;1;;7341;2012-09-01;920060;;;
1;9298;5451;20;1580;3;1580;Donatyre;Donatyre;VD;2;;7660;2013-01-01;158060;J;;
1;9299;2272;20;1721;5;1721;Cournillens;Cournillens;FR;2;;1037;2013-01-01;178400;J;;
1;9303;4124;20;5225;1;5225;Bözberg;Bözberg;AG;1;;7369;2013-01-01;520060;J;;
1;9309;5480;80;1310;72;1310;Daillens PL3;Daillens PL3;VD;2;;9490;2013-07-01;130560;;;
1;9313;2831;80;4133;72;4133;Pratteln PL3;Pratteln PL3;BL;1;;7178;2013-07-01;413260;;;
1;9318;4080;80;5612;72;5612;Villmergen PL3;Villmergen PL3;AG;1;;7197;2013-07-01;561060;;;
1;9319;5003;80;6593;72;6593;Cadenazzo PL3;Cadenazzo PL3;TI;3;;9011;2013-07-01;659301;;;
1;9356;1093;80;6203;1;6203;Sempach Bahnhof GK;Sempach Bahnhof GK;LU;1;;3342;2014-04-01;620300;;;
1;9421;1151;80;6130;1;6130;Willisau Rotmatt;Willisau Rotmatt;LU;1;;7218;2014-11-01;613060;;;
1;9429;4001;80;5004;3;5004;Aarau Tellistr;Aarau Tellistrasse;AG;1;;2917;2015-01-01;500060;;;
1;9434;3237;80;9423;3;9423;Altenrhein Dorfstr;Altenrhein Dorfstrasse;SG;1;;6240;2015-01-01;940060;;;
1;9444;1061;80;6002;30;6002;Luzern SPS;Luzern SPS;LU;1;;9444;2015-01-01;600230;;;
1;9445;1711;80;6301;30;6301;Zug SPS;Zug SPS;ZG;1;;9445;2015-01-01;630130;;;
1;9500;351;80;3000;3;3000;Bern 1 PostParc;Bern 1 PostParc;BE;1;;1710;2015-08-01;300100;;;
1;9512;3426;80;9524;3;9524;Zuzwil SG Gewerbe;Zuzwil SG Gewerbestrasse;SG;1;;9739;2015-10-19;837060;;;
1;9603;3251;30;9450;20;9450;Altstätten SG 2;Altstätten SG 2;SG;1;;9603;2015-11-05;945020;;;
1;9655;581;30;3802;1;3802;Interlaken Ost;Interlaken Ost;BE;1;;9655;2016-02-01;380201;;;
1;9668;182;20;8489;2;8489;Ehrikon;Ehrikon;ZH;1;;8325;2016-03-01;848860;J;;
1;9698;351;80;3030;62;3000;Bern Finform;Bern Finform;BE;1;;9859;2016-05-28;301762;;;
1;9700;939;80;3613;3;3613;Steffisburg a.B.;Steffisburg alte Bernstr;BE;1;;2101;2016-07-01;360060;;;
1;9710;1024;80;6032;2;6032;Emmen Seetalstr;Emmen Seetalstrasse;LU;1;;7204;2016-09-01;602060;;;
1;9711;261;80;8025;0;8025;Zürich 25 Urania;Zürich 25 Urania;ZH;1;;4443;2016-09-01;803260;;;
1;9722;3953;80;7304;1;7304;Maienfeld Stutz;Maienfeld Stutz;GR;1;;7722;2016-11-05;731060;;;
1;9724;3792;20;7606;1;7606;Bondo;Bondo;GR;3;;4360;2016-12-01;760300;J;;
1;9731;351;80;3000;24;3000;Bern Weissenbühl;Bern Weissenbühl;BE;1;;8837;2017-02-09;301760;;;
1;9733;1703;80;6331;1;6331;Hünenberg Bösch;Hünenberg Bösch;ZG;1;;8452;2017-03-01;633160;;;
1;9734;4545;80;8253;1;8253;Diessenhofen Bahn;Diessenhofen Bahnhofstrasse;TG;1;;8003;2017-03-01;825360;;;
1;9735;3238;80;9443;1;9443;Widnau Industrie;Widnau Industriestrasse;SG;1;;9501;2017-03-01;944260;;;
1;9739;4761;80;8370;60;8370;Sirnach Zust;Sirnach Zustellung;TG;1;;9739;2017-03-10;837060;;;
1;9747;3339;80;8730;1;8730;Uznach Zürcherstr;Uznach Zürcherstrasse;SG;1;;7700;2017-06-01;873060;;;
1;9772;261;80;8045;3;8045;Zürich Brunaupark;Zürich Brunaupark;ZH;1;;10576;2017-10-01;802760;;;
1;9781;191;80;8600;4;8600;Dübendorf Wilstr;Dübendorf Wilstrasse;ZH;1;;4508;2017-11-01;811700;;;
1;9783;1059;80;6010;5;6010;Kriens Luzernerstr;Kriens Luzernerstrasse;LU;1;;7209;2017-11-01;601060;;;
1;9785;261;80;8045;2;8045;Zürich Friesenberg;Zürich Friesenbergplatz;ZH;1;;10576;2017-11-01;802760;;;
1;9795;1058;80;6048;1;6048;Horw Gemeindehaus;Horw Gemeindehausplatz;LU;1;;7209;2017-11-09;601060;;;
1;9812;1509;80;6370;1;6370;Stans Bahnhofplatz;Stans Bahnhofplatz;NW;1;;8207;2017-12-01;637460;;;
1;9858;1082;80;6233;1;6233;Büron Industriestr;Büron Industriestrasse;LU;1;;3363;2018-01-01;623400;;;
1;9871;2861;80;4450;1;4450;Sissach Postgasse;Sissach Postgasse;BL;1;;2648;2018-02-12;441500;;;
1;9904;56;80;8424;1;8424;Embrach Dorfstr;Embrach Dorfstrasse;ZH;1;;7234;2018-06-25;842460;;;
1;9912;3901;80;7000;2;7000;Chur Postplatz;Chur Postplatz;GR;1;;3973;2018-06-22;700060;;;
1;9919;2581;40;4605;0;4605;Olten;Olten;SO;1;;2789;2018-06-28;460060;;;
1;9927;4323;80;5330;1;5330;Bad Zurzach Haupt.;Bad Zurzach Hauptstrasse;AG;1;;4739;2018-08-01;533000;;;
1;9945;5003;80;6591;70;6591;Cadenazzo CPR;Cadenazzo CPR;TI;1;3;9945;2018-10-01;659170;;;
1;9947;5003;80;6530;0;6530;Cadenazzo CALL;Cadenazzo CALL;TI;3;;9945;2018-10-01;659170;;;
1;9959;2939;80;8203;1;8203;Schaffh. Buchthal.;Schaffhausen Buchthalen;SH;1;;4562;2018-11-05;820060;;;
1;9961;228;80;8488;3;8488;Turbenthal Tösst.;Turbenthal Tösstalstrasse;ZH;1;;8325;2018-10-01;848860;;;
1;9966;1052;80;6033;2;6033;Buchrain Schiltw.;Buchrain Schiltwald;LU;1;;7202;2018-12-01;603060;;;
1;10314;1151;80;6130;70;6130;Willisau Dist Hub;Willisau Dist Hub;LU;1;;7218;2019-02-17;613060;;;
1;10317;1031;80;6280;3;6280;Hochdorf Hauptstr;Hochdorf Hauptstrasse;LU;1;;7690;2019-04-01;628060;;;
1;10327;743;80;2560;2;2560;Nidau Weyermatt;Nidau Weyermattstrasse;BE;1;;1416;2019-04-01;250060;;;
1;10352;3946;80;7200;0;7200;Untervaz Sort.;Untervaz Sortierung;GR;1;;10353;2019-06-03;720070;;;
1;10353;3946;80;7200;70;7200;Untervaz RPZ;Untervaz RPZ;GR;1;;10353;2019-06-03;720070;;;
1;10355;3946;80;7230;0;7230;Untervaz CALL;Untervaz CALL;GR;1;;10353;2019-06-03;720070;;;
1;10373;371;80;2500;11;2500;Biel/Bienne B/G GK;Biel/Bienne Bahnhof/Gare GK;BE;1;2;1416;2019-07-01;250060;;;
1;10376;363;80;3090;0;3090;Ostermundigen CALL;Ostermundigen CALL;BE;1;;8210;2019-07-01;307170;;;
1;10391;1051;80;6043;3;6043;Adligenswil Ebik.;Adligenswil Ebikonerstrasse;LU;1;;8204;2019-08-01;604360;;;
1;10501;4163;80;5070;2;5070;Frick Widenplatz;Frick Widenplatz;AG;1;;7686;2019-10-01;507060;;;
1;10560;4045;80;5430;5;5430;Wettingen Bahnhof;Wettingen Bahnhof;AG;1;;7196;2019-12-01;543060;;;
1;10564;2762;80;4123;4;4123;Allschwil Basler;Allschwil Baslerstrasse;BL;1;;7351;2019-12-09;412360;;;
1;10567;2831;80;4133;3;4133;Pratteln Bahnhofst;Pratteln Bahnhofstrasse;BL;1;;7178;2020-01-01;413260;;;
1;10575;261;80;8036;60;8036;Zürich 36 Zust;Zürich 36 Zustellung;ZH;1;;10575;2020-01-08;803660;;;
1;10618;131;80;8134;3;8134;Adliswil Poststr;Adliswil Poststrasse;ZH;1;;7221;2020-02-01;813460;;;
1;10629;979;80;3360;2;3360;Herzogenbuchs. Lag;Herzogenbuchsee Lagerstr;BE;1;;7276;2020-02-07;336060;;;
1;10631;4289;40;4810;0;4810;Zofingen PF;Zofingen PF;AG;1;;7198;2020-02-19;480060;;;
1;10632;261;40;8018;0;8018;Zürich PF;Zürich PF;ZH;1;;4393;2020-02-19;801000;;;
1;10642;250;80;8940;0;8940;Urdorf CIRCLE;Urdorf CIRCLE;ZH;1;;7226;2020-03-27;890360;;;
1;10660;2534;80;4528;2;4528;Zuchwil Hauptstr;Zuchwil Hauptstrasse;SO;1;;2716;2020-05-01;450060;;;
1;10670;1140;80;6260;5;6260;Mehlsecken Dörfli;Mehlsecken Dörflimatte;LU;1;;7692;2020-08-01;626060;;;
1;10673;2581;80;4600;4;4600;Olten Bahnhofstr;Olten Bahnhofstrasse;SO;1;;2789;2020-08-01;460060;;;
1;10674;2770;80;4132;3;4132;Muttenz Hauptstr;Muttenz Hauptstrasse;BL;1;;7178;2020-08-01;413260;;;
1;10683;5583;80;1023;3;1023;Crissier Chisaz;Crissier Chemin de Chisaz;VD;2;;7172;2020-08-19;102360;;;
1;10685;5642;80;1110;4;1110;Morges Charpent.;Morges Rue des Charpentiers;VD;2;;6256;2020-08-27;111060;;;
1;10710;295;80;8810;3;8810;Horgen Bahnhofstr;Horgen Bahnhofstrasse;ZH;1;;7277;2020-10-24;882060;;;
1;10739;5886;80;1815;2;1815;Clarens Collège;Clarens rue du Collège;VD;2;;1071;2021-01-13;182060;;;
1;105;5586;80;1000;1;1000;Lausanne 1 Dépôt;Lausanne 1 Dépôt;VD;2;;130;2005-04-01;100060;;;
1;107;5586;80;1000;3;1000;Lausanne 3;Lausanne 3;VD;2;;130;1986-05-21;100060;;;
1;110;5586;80;1000;6;1000;Lausanne Ouchy;Lausanne Ouchy;VD;2;;130;1993-02-10;100060;;;
1;112;5586;80;1000;8;1000;Lausanne Bellevaux;Lausanne Bellevaux;VD;2;;130;1997-05-20;100060;;;
1;116;5586;30;1000;14;1000;Lausanne 14;Lausanne 14;VD;2;;116;1992-02-10;100014;;;
1;121;5586;80;1000;21;1000;Lausanne Grangette;Lausanne Grangette;VD;2;;130;1986-05-21;100060;;;
1;123;5586;80;1000;23;1000;Lausanne Bourdon.;Lausanne Bourdonnette;VD;2;;130;1991-06-27;100060;;;
1;125;5586;20;1000;25;1000;Lausanne 25;Lausanne 25;VD;2;;130;1988-03-01;100060;J;;
1;127;5586;20;1000;27;1000;Lausanne 27;Lausanne 27;VD;2;;130;1997-07-28;100060;J;;
1;145;5586;30;1001;1;1000;Lausanne;Lausanne;VD;2;;145;1998-03-18;100101;;;
1;151;5586;20;1004;0;1000;Lausanne;Lausanne;VD;2;;130;1986-05-21;100060;J;;
1;153;5586;20;1006;0;1000;Lausanne;Lausanne;VD;2;;130;1986-05-21;100060;J;;
1;168;5627;10;1022;0;1022;Chavannes-Renens;Chavannes-près-Renens;VD;2;;7248;1996-06-10;102060;J;;
1;171;5648;10;1025;0;1025;St-Sulpice VD;St-Sulpice VD;VD;2;;6256;1986-05-21;111060;J;;
1;175;5643;10;1028;0;1028;Préverenges;Préverenges;VD;2;;6256;1986-05-21;111060;J;;
1;183;5512;10;1038;0;1038;Bercher;Bercher;VD;2;;183;1986-05-21;103800;J;;
1;192;5529;20;1377;0;1377;Oulens-Echallens;Oulens-sous-Echallens;VD;2;;7670;1986-05-21;104060;J;;
1;196;5540;20;1041;21;1041;Dommartin;Dommartin;VD;2;;7670;1989-06-01;104060;J;;
1;200;5533;20;1041;32;1041;Poliez-Pittet;Poliez-Pittet;VD;2;;7670;1986-05-21;104060;J;;
1;201;5514;20;1041;33;1041;Bottens;Bottens;VD;2;;7670;1986-05-21;104060;J;;
